RunScript;Config;RunId;Output;remainingFractionKiga;remainingFractionPrimary;remainingFractionSecondary;remainingFractionHigher;remainingFractionLeisure;remainingFractionWork;remainingFractionShopping;remainingFractionErrandsBusiness
run.sh;config_sz2027.xml;sz2027;output/0.5-0.1-1.0-1.0-0.2-0.6-0.2-0.4;0.5;0.1;1.0;1.0;0.2;0.6;0.2;0.4
run.sh;config_sz2028.xml;sz2028;output/0.5-0.1-1.0-1.0-0.2-0.6-0.2-0.2;0.5;0.1;1.0;1.0;0.2;0.6;0.2;0.2
run.sh;config_sz2029.xml;sz2029;output/0.5-0.1-1.0-1.0-0.2-0.8-0.4-0.4;0.5;0.1;1.0;1.0;0.2;0.8;0.4;0.4
run.sh;config_sz2030.xml;sz2030;output/0.5-0.1-1.0-1.0-0.2-0.8-0.4-0.2;0.5;0.1;1.0;1.0;0.2;0.8;0.4;0.2
run.sh;config_sz2031.xml;sz2031;output/0.5-0.1-1.0-1.0-0.2-0.8-0.2-0.4;0.5;0.1;1.0;1.0;0.2;0.8;0.2;0.4
run.sh;config_sz2032.xml;sz2032;output/0.5-0.1-1.0-1.0-0.2-0.8-0.2-0.2;0.5;0.1;1.0;1.0;0.2;0.8;0.2;0.2
run.sh;config_sz2033.xml;sz2033;output/0.5-0.1-1.0-0.5-0.4-0.6-0.4-0.4;0.5;0.1;1.0;0.5;0.4;0.6;0.4;0.4
run.sh;config_sz2034.xml;sz2034;output/0.5-0.1-1.0-0.5-0.4-0.6-0.4-0.2;0.5;0.1;1.0;0.5;0.4;0.6;0.4;0.2
run.sh;config_sz2035.xml;sz2035;output/0.5-0.1-1.0-0.5-0.4-0.6-0.2-0.4;0.5;0.1;1.0;0.5;0.4;0.6;0.2;0.4
run.sh;config_sz2036.xml;sz2036;output/0.5-0.1-1.0-0.5-0.4-0.6-0.2-0.2;0.5;0.1;1.0;0.5;0.4;0.6;0.2;0.2
run.sh;config_sz2037.xml;sz2037;output/0.5-0.1-1.0-0.5-0.4-0.8-0.4-0.4;0.5;0.1;1.0;0.5;0.4;0.8;0.4;0.4
run.sh;config_sz2038.xml;sz2038;output/0.5-0.1-1.0-0.5-0.4-0.8-0.4-0.2;0.5;0.1;1.0;0.5;0.4;0.8;0.4;0.2
run.sh;config_sz2039.xml;sz2039;output/0.5-0.1-1.0-0.5-0.4-0.8-0.2-0.4;0.5;0.1;1.0;0.5;0.4;0.8;0.2;0.4
run.sh;config_sz2040.xml;sz2040;output/0.5-0.1-1.0-0.5-0.4-0.8-0.2-0.2;0.5;0.1;1.0;0.5;0.4;0.8;0.2;0.2
run.sh;config_sz2041.xml;sz2041;output/0.5-0.1-1.0-0.5-0.2-0.6-0.4-0.4;0.5;0.1;1.0;0.5;0.2;0.6;0.4;0.4
run.sh;config_sz2042.xml;sz2042;output/0.5-0.1-1.0-0.5-0.2-0.6-0.4-0.2;0.5;0.1;1.0;0.5;0.2;0.6;0.4;0.2
run.sh;config_sz2043.xml;sz2043;output/0.5-0.1-1.0-0.5-0.2-0.6-0.2-0.4;0.5;0.1;1.0;0.5;0.2;0.6;0.2;0.4
run.sh;config_sz2044.xml;sz2044;output/0.5-0.1-1.0-0.5-0.2-0.6-0.2-0.2;0.5;0.1;1.0;0.5;0.2;0.6;0.2;0.2
run.sh;config_sz2045.xml;sz2045;output/0.5-0.1-1.0-0.5-0.2-0.8-0.4-0.4;0.5;0.1;1.0;0.5;0.2;0.8;0.4;0.4
run.sh;config_sz2046.xml;sz2046;output/0.5-0.1-1.0-0.5-0.2-0.8-0.4-0.2;0.5;0.1;1.0;0.5;0.2;0.8;0.4;0.2
run.sh;config_sz2047.xml;sz2047;output/0.5-0.1-1.0-0.5-0.2-0.8-0.2-0.4;0.5;0.1;1.0;0.5;0.2;0.8;0.2;0.4
run.sh;config_sz2048.xml;sz2048;output/0.5-0.1-1.0-0.5-0.2-0.8-0.2-0.2;0.5;0.1;1.0;0.5;0.2;0.8;0.2;0.2
run.sh;config_sz2049.xml;sz2049;output/0.5-0.1-1.0-0.0-0.4-0.6-0.4-0.4;0.5;0.1;1.0;0.0;0.4;0.6;0.4;0.4
run.sh;config_sz2050.xml;sz2050;output/0.5-0.1-1.0-0.0-0.4-0.6-0.4-0.2;0.5;0.1;1.0;0.0;0.4;0.6;0.4;0.2
run.sh;config_sz2051.xml;sz2051;output/0.5-0.1-1.0-0.0-0.4-0.6-0.2-0.4;0.5;0.1;1.0;0.0;0.4;0.6;0.2;0.4
run.sh;config_sz2052.xml;sz2052;output/0.5-0.1-1.0-0.0-0.4-0.6-0.2-0.2;0.5;0.1;1.0;0.0;0.4;0.6;0.2;0.2
run.sh;config_sz2053.xml;sz2053;output/0.5-0.1-1.0-0.0-0.4-0.8-0.4-0.4;0.5;0.1;1.0;0.0;0.4;0.8;0.4;0.4
run.sh;config_sz2054.xml;sz2054;output/0.5-0.1-1.0-0.0-0.4-0.8-0.4-0.2;0.5;0.1;1.0;0.0;0.4;0.8;0.4;0.2
run.sh;config_sz2055.xml;sz2055;output/0.5-0.1-1.0-0.0-0.4-0.8-0.2-0.4;0.5;0.1;1.0;0.0;0.4;0.8;0.2;0.4
run.sh;config_sz2056.xml;sz2056;output/0.5-0.1-1.0-0.0-0.4-0.8-0.2-0.2;0.5;0.1;1.0;0.0;0.4;0.8;0.2;0.2
run.sh;config_sz2057.xml;sz2057;output/0.5-0.1-1.0-0.0-0.2-0.6-0.4-0.4;0.5;0.1;1.0;0.0;0.2;0.6;0.4;0.4
run.sh;config_sz2058.xml;sz2058;output/0.5-0.1-1.0-0.0-0.2-0.6-0.4-0.2;0.5;0.1;1.0;0.0;0.2;0.6;0.4;0.2
run.sh;config_sz2059.xml;sz2059;output/0.5-0.1-1.0-0.0-0.2-0.6-0.2-0.4;0.5;0.1;1.0;0.0;0.2;0.6;0.2;0.4
run.sh;config_sz2060.xml;sz2060;output/0.5-0.1-1.0-0.0-0.2-0.6-0.2-0.2;0.5;0.1;1.0;0.0;0.2;0.6;0.2;0.2
run.sh;config_sz2061.xml;sz2061;output/0.5-0.1-1.0-0.0-0.2-0.8-0.4-0.4;0.5;0.1;1.0;0.0;0.2;0.8;0.4;0.4
run.sh;config_sz2062.xml;sz2062;output/0.5-0.1-1.0-0.0-0.2-0.8-0.4-0.2;0.5;0.1;1.0;0.0;0.2;0.8;0.4;0.2
run.sh;config_sz2063.xml;sz2063;output/0.5-0.1-1.0-0.0-0.2-0.8-0.2-0.4;0.5;0.1;1.0;0.0;0.2;0.8;0.2;0.4
run.sh;config_sz2064.xml;sz2064;output/0.5-0.1-1.0-0.0-0.2-0.8-0.2-0.2;0.5;0.1;1.0;0.0;0.2;0.8;0.2;0.2
run.sh;config_sz2065.xml;sz2065;output/0.5-0.1-0.5-1.0-0.4-0.6-0.4-0.4;0.5;0.1;0.5;1.0;0.4;0.6;0.4;0.4
run.sh;config_sz2066.xml;sz2066;output/0.5-0.1-0.5-1.0-0.4-0.6-0.4-0.2;0.5;0.1;0.5;1.0;0.4;0.6;0.4;0.2
run.sh;config_sz2067.xml;sz2067;output/0.5-0.1-0.5-1.0-0.4-0.6-0.2-0.4;0.5;0.1;0.5;1.0;0.4;0.6;0.2;0.4
run.sh;config_sz2068.xml;sz2068;output/0.5-0.1-0.5-1.0-0.4-0.6-0.2-0.2;0.5;0.1;0.5;1.0;0.4;0.6;0.2;0.2
run.sh;config_sz2069.xml;sz2069;output/0.5-0.1-0.5-1.0-0.4-0.8-0.4-0.4;0.5;0.1;0.5;1.0;0.4;0.8;0.4;0.4
run.sh;config_sz2070.xml;sz2070;output/0.5-0.1-0.5-1.0-0.4-0.8-0.4-0.2;0.5;0.1;0.5;1.0;0.4;0.8;0.4;0.2
run.sh;config_sz2071.xml;sz2071;output/0.5-0.1-0.5-1.0-0.4-0.8-0.2-0.4;0.5;0.1;0.5;1.0;0.4;0.8;0.2;0.4
run.sh;config_sz2072.xml;sz2072;output/0.5-0.1-0.5-1.0-0.4-0.8-0.2-0.2;0.5;0.1;0.5;1.0;0.4;0.8;0.2;0.2
run.sh;config_sz2073.xml;sz2073;output/0.5-0.1-0.5-1.0-0.2-0.6-0.4-0.4;0.5;0.1;0.5;1.0;0.2;0.6;0.4;0.4
run.sh;config_sz2074.xml;sz2074;output/0.5-0.1-0.5-1.0-0.2-0.6-0.4-0.2;0.5;0.1;0.5;1.0;0.2;0.6;0.4;0.2
run.sh;config_sz2075.xml;sz2075;output/0.5-0.1-0.5-1.0-0.2-0.6-0.2-0.4;0.5;0.1;0.5;1.0;0.2;0.6;0.2;0.4
run.sh;config_sz2076.xml;sz2076;output/0.5-0.1-0.5-1.0-0.2-0.6-0.2-0.2;0.5;0.1;0.5;1.0;0.2;0.6;0.2;0.2
run.sh;config_sz2077.xml;sz2077;output/0.5-0.1-0.5-1.0-0.2-0.8-0.4-0.4;0.5;0.1;0.5;1.0;0.2;0.8;0.4;0.4
run.sh;config_sz2078.xml;sz2078;output/0.5-0.1-0.5-1.0-0.2-0.8-0.4-0.2;0.5;0.1;0.5;1.0;0.2;0.8;0.4;0.2
run.sh;config_sz2079.xml;sz2079;output/0.5-0.1-0.5-1.0-0.2-0.8-0.2-0.4;0.5;0.1;0.5;1.0;0.2;0.8;0.2;0.4
run.sh;config_sz2080.xml;sz2080;output/0.5-0.1-0.5-1.0-0.2-0.8-0.2-0.2;0.5;0.1;0.5;1.0;0.2;0.8;0.2;0.2
run.sh;config_sz2081.xml;sz2081;output/0.5-0.1-0.5-0.5-0.4-0.6-0.4-0.4;0.5;0.1;0.5;0.5;0.4;0.6;0.4;0.4
run.sh;config_sz2082.xml;sz2082;output/0.5-0.1-0.5-0.5-0.4-0.6-0.4-0.2;0.5;0.1;0.5;0.5;0.4;0.6;0.4;0.2
run.sh;config_sz2083.xml;sz2083;output/0.5-0.1-0.5-0.5-0.4-0.6-0.2-0.4;0.5;0.1;0.5;0.5;0.4;0.6;0.2;0.4
run.sh;config_sz2084.xml;sz2084;output/0.5-0.1-0.5-0.5-0.4-0.6-0.2-0.2;0.5;0.1;0.5;0.5;0.4;0.6;0.2;0.2
run.sh;config_sz2085.xml;sz2085;output/0.5-0.1-0.5-0.5-0.4-0.8-0.4-0.4;0.5;0.1;0.5;0.5;0.4;0.8;0.4;0.4
run.sh;config_sz2086.xml;sz2086;output/0.5-0.1-0.5-0.5-0.4-0.8-0.4-0.2;0.5;0.1;0.5;0.5;0.4;0.8;0.4;0.2
run.sh;config_sz2087.xml;sz2087;output/0.5-0.1-0.5-0.5-0.4-0.8-0.2-0.4;0.5;0.1;0.5;0.5;0.4;0.8;0.2;0.4
run.sh;config_sz2088.xml;sz2088;output/0.5-0.1-0.5-0.5-0.4-0.8-0.2-0.2;0.5;0.1;0.5;0.5;0.4;0.8;0.2;0.2
run.sh;config_sz2089.xml;sz2089;output/0.5-0.1-0.5-0.5-0.2-0.6-0.4-0.4;0.5;0.1;0.5;0.5;0.2;0.6;0.4;0.4
run.sh;config_sz2090.xml;sz2090;output/0.5-0.1-0.5-0.5-0.2-0.6-0.4-0.2;0.5;0.1;0.5;0.5;0.2;0.6;0.4;0.2
run.sh;config_sz2091.xml;sz2091;output/0.5-0.1-0.5-0.5-0.2-0.6-0.2-0.4;0.5;0.1;0.5;0.5;0.2;0.6;0.2;0.4
run.sh;config_sz2092.xml;sz2092;output/0.5-0.1-0.5-0.5-0.2-0.6-0.2-0.2;0.5;0.1;0.5;0.5;0.2;0.6;0.2;0.2
run.sh;config_sz2093.xml;sz2093;output/0.5-0.1-0.5-0.5-0.2-0.8-0.4-0.4;0.5;0.1;0.5;0.5;0.2;0.8;0.4;0.4
run.sh;config_sz2094.xml;sz2094;output/0.5-0.1-0.5-0.5-0.2-0.8-0.4-0.2;0.5;0.1;0.5;0.5;0.2;0.8;0.4;0.2
run.sh;config_sz2095.xml;sz2095;output/0.5-0.1-0.5-0.5-0.2-0.8-0.2-0.4;0.5;0.1;0.5;0.5;0.2;0.8;0.2;0.4
run.sh;config_sz2096.xml;sz2096;output/0.5-0.1-0.5-0.5-0.2-0.8-0.2-0.2;0.5;0.1;0.5;0.5;0.2;0.8;0.2;0.2
run.sh;config_sz2097.xml;sz2097;output/0.5-0.1-0.5-0.0-0.4-0.6-0.4-0.4;0.5;0.1;0.5;0.0;0.4;0.6;0.4;0.4
run.sh;config_sz2098.xml;sz2098;output/0.5-0.1-0.5-0.0-0.4-0.6-0.4-0.2;0.5;0.1;0.5;0.0;0.4;0.6;0.4;0.2
run.sh;config_sz2099.xml;sz2099;output/0.5-0.1-0.5-0.0-0.4-0.6-0.2-0.4;0.5;0.1;0.5;0.0;0.4;0.6;0.2;0.4
run.sh;config_sz2100.xml;sz2100;output/0.5-0.1-0.5-0.0-0.4-0.6-0.2-0.2;0.5;0.1;0.5;0.0;0.4;0.6;0.2;0.2
run.sh;config_sz2101.xml;sz2101;output/0.5-0.1-0.5-0.0-0.4-0.8-0.4-0.4;0.5;0.1;0.5;0.0;0.4;0.8;0.4;0.4
run.sh;config_sz2102.xml;sz2102;output/0.5-0.1-0.5-0.0-0.4-0.8-0.4-0.2;0.5;0.1;0.5;0.0;0.4;0.8;0.4;0.2
run.sh;config_sz2103.xml;sz2103;output/0.5-0.1-0.5-0.0-0.4-0.8-0.2-0.4;0.5;0.1;0.5;0.0;0.4;0.8;0.2;0.4
run.sh;config_sz2104.xml;sz2104;output/0.5-0.1-0.5-0.0-0.4-0.8-0.2-0.2;0.5;0.1;0.5;0.0;0.4;0.8;0.2;0.2
run.sh;config_sz2105.xml;sz2105;output/0.5-0.1-0.5-0.0-0.2-0.6-0.4-0.4;0.5;0.1;0.5;0.0;0.2;0.6;0.4;0.4
run.sh;config_sz2106.xml;sz2106;output/0.5-0.1-0.5-0.0-0.2-0.6-0.4-0.2;0.5;0.1;0.5;0.0;0.2;0.6;0.4;0.2
run.sh;config_sz2107.xml;sz2107;output/0.5-0.1-0.5-0.0-0.2-0.6-0.2-0.4;0.5;0.1;0.5;0.0;0.2;0.6;0.2;0.4
run.sh;config_sz2108.xml;sz2108;output/0.5-0.1-0.5-0.0-0.2-0.6-0.2-0.2;0.5;0.1;0.5;0.0;0.2;0.6;0.2;0.2
run.sh;config_sz2109.xml;sz2109;output/0.5-0.1-0.5-0.0-0.2-0.8-0.4-0.4;0.5;0.1;0.5;0.0;0.2;0.8;0.4;0.4
run.sh;config_sz2110.xml;sz2110;output/0.5-0.1-0.5-0.0-0.2-0.8-0.4-0.2;0.5;0.1;0.5;0.0;0.2;0.8;0.4;0.2
run.sh;config_sz2111.xml;sz2111;output/0.5-0.1-0.5-0.0-0.2-0.8-0.2-0.4;0.5;0.1;0.5;0.0;0.2;0.8;0.2;0.4
run.sh;config_sz2112.xml;sz2112;output/0.5-0.1-0.5-0.0-0.2-0.8-0.2-0.2;0.5;0.1;0.5;0.0;0.2;0.8;0.2;0.2
run.sh;config_sz2113.xml;sz2113;output/0.5-0.1-0.0-1.0-0.4-0.6-0.4-0.4;0.5;0.1;0.0;1.0;0.4;0.6;0.4;0.4
run.sh;config_sz2114.xml;sz2114;output/0.5-0.1-0.0-1.0-0.4-0.6-0.4-0.2;0.5;0.1;0.0;1.0;0.4;0.6;0.4;0.2
run.sh;config_sz2115.xml;sz2115;output/0.5-0.1-0.0-1.0-0.4-0.6-0.2-0.4;0.5;0.1;0.0;1.0;0.4;0.6;0.2;0.4
run.sh;config_sz2116.xml;sz2116;output/0.5-0.1-0.0-1.0-0.4-0.6-0.2-0.2;0.5;0.1;0.0;1.0;0.4;0.6;0.2;0.2
run.sh;config_sz2117.xml;sz2117;output/0.5-0.1-0.0-1.0-0.4-0.8-0.4-0.4;0.5;0.1;0.0;1.0;0.4;0.8;0.4;0.4
run.sh;config_sz2118.xml;sz2118;output/0.5-0.1-0.0-1.0-0.4-0.8-0.4-0.2;0.5;0.1;0.0;1.0;0.4;0.8;0.4;0.2
run.sh;config_sz2119.xml;sz2119;output/0.5-0.1-0.0-1.0-0.4-0.8-0.2-0.4;0.5;0.1;0.0;1.0;0.4;0.8;0.2;0.4
run.sh;config_sz2120.xml;sz2120;output/0.5-0.1-0.0-1.0-0.4-0.8-0.2-0.2;0.5;0.1;0.0;1.0;0.4;0.8;0.2;0.2
run.sh;config_sz2121.xml;sz2121;output/0.5-0.1-0.0-1.0-0.2-0.6-0.4-0.4;0.5;0.1;0.0;1.0;0.2;0.6;0.4;0.4
run.sh;config_sz2122.xml;sz2122;output/0.5-0.1-0.0-1.0-0.2-0.6-0.4-0.2;0.5;0.1;0.0;1.0;0.2;0.6;0.4;0.2
run.sh;config_sz2123.xml;sz2123;output/0.5-0.1-0.0-1.0-0.2-0.6-0.2-0.4;0.5;0.1;0.0;1.0;0.2;0.6;0.2;0.4
run.sh;config_sz2124.xml;sz2124;output/0.5-0.1-0.0-1.0-0.2-0.6-0.2-0.2;0.5;0.1;0.0;1.0;0.2;0.6;0.2;0.2
run.sh;config_sz2125.xml;sz2125;output/0.5-0.1-0.0-1.0-0.2-0.8-0.4-0.4;0.5;0.1;0.0;1.0;0.2;0.8;0.4;0.4
run.sh;config_sz2126.xml;sz2126;output/0.5-0.1-0.0-1.0-0.2-0.8-0.4-0.2;0.5;0.1;0.0;1.0;0.2;0.8;0.4;0.2
run.sh;config_sz2127.xml;sz2127;output/0.5-0.1-0.0-1.0-0.2-0.8-0.2-0.4;0.5;0.1;0.0;1.0;0.2;0.8;0.2;0.4
run.sh;config_sz2128.xml;sz2128;output/0.5-0.1-0.0-1.0-0.2-0.8-0.2-0.2;0.5;0.1;0.0;1.0;0.2;0.8;0.2;0.2
run.sh;config_sz2129.xml;sz2129;output/0.5-0.1-0.0-0.5-0.4-0.6-0.4-0.4;0.5;0.1;0.0;0.5;0.4;0.6;0.4;0.4
run.sh;config_sz2130.xml;sz2130;output/0.5-0.1-0.0-0.5-0.4-0.6-0.4-0.2;0.5;0.1;0.0;0.5;0.4;0.6;0.4;0.2
run.sh;config_sz2131.xml;sz2131;output/0.5-0.1-0.0-0.5-0.4-0.6-0.2-0.4;0.5;0.1;0.0;0.5;0.4;0.6;0.2;0.4
run.sh;config_sz2132.xml;sz2132;output/0.5-0.1-0.0-0.5-0.4-0.6-0.2-0.2;0.5;0.1;0.0;0.5;0.4;0.6;0.2;0.2
run.sh;config_sz2133.xml;sz2133;output/0.5-0.1-0.0-0.5-0.4-0.8-0.4-0.4;0.5;0.1;0.0;0.5;0.4;0.8;0.4;0.4
run.sh;config_sz2134.xml;sz2134;output/0.5-0.1-0.0-0.5-0.4-0.8-0.4-0.2;0.5;0.1;0.0;0.5;0.4;0.8;0.4;0.2
run.sh;config_sz2135.xml;sz2135;output/0.5-0.1-0.0-0.5-0.4-0.8-0.2-0.4;0.5;0.1;0.0;0.5;0.4;0.8;0.2;0.4
run.sh;config_sz2136.xml;sz2136;output/0.5-0.1-0.0-0.5-0.4-0.8-0.2-0.2;0.5;0.1;0.0;0.5;0.4;0.8;0.2;0.2
run.sh;config_sz2137.xml;sz2137;output/0.5-0.1-0.0-0.5-0.2-0.6-0.4-0.4;0.5;0.1;0.0;0.5;0.2;0.6;0.4;0.4
run.sh;config_sz2138.xml;sz2138;output/0.5-0.1-0.0-0.5-0.2-0.6-0.4-0.2;0.5;0.1;0.0;0.5;0.2;0.6;0.4;0.2
run.sh;config_sz2139.xml;sz2139;output/0.5-0.1-0.0-0.5-0.2-0.6-0.2-0.4;0.5;0.1;0.0;0.5;0.2;0.6;0.2;0.4
run.sh;config_sz2140.xml;sz2140;output/0.5-0.1-0.0-0.5-0.2-0.6-0.2-0.2;0.5;0.1;0.0;0.5;0.2;0.6;0.2;0.2
run.sh;config_sz2141.xml;sz2141;output/0.5-0.1-0.0-0.5-0.2-0.8-0.4-0.4;0.5;0.1;0.0;0.5;0.2;0.8;0.4;0.4
run.sh;config_sz2142.xml;sz2142;output/0.5-0.1-0.0-0.5-0.2-0.8-0.4-0.2;0.5;0.1;0.0;0.5;0.2;0.8;0.4;0.2
run.sh;config_sz2143.xml;sz2143;output/0.5-0.1-0.0-0.5-0.2-0.8-0.2-0.4;0.5;0.1;0.0;0.5;0.2;0.8;0.2;0.4
run.sh;config_sz2144.xml;sz2144;output/0.5-0.1-0.0-0.5-0.2-0.8-0.2-0.2;0.5;0.1;0.0;0.5;0.2;0.8;0.2;0.2
run.sh;config_sz2145.xml;sz2145;output/0.5-0.1-0.0-0.0-0.4-0.6-0.4-0.4;0.5;0.1;0.0;0.0;0.4;0.6;0.4;0.4
run.sh;config_sz2146.xml;sz2146;output/0.5-0.1-0.0-0.0-0.4-0.6-0.4-0.2;0.5;0.1;0.0;0.0;0.4;0.6;0.4;0.2
run.sh;config_sz2147.xml;sz2147;output/0.5-0.1-0.0-0.0-0.4-0.6-0.2-0.4;0.5;0.1;0.0;0.0;0.4;0.6;0.2;0.4
run.sh;config_sz2148.xml;sz2148;output/0.5-0.1-0.0-0.0-0.4-0.6-0.2-0.2;0.5;0.1;0.0;0.0;0.4;0.6;0.2;0.2
run.sh;config_sz2149.xml;sz2149;output/0.5-0.1-0.0-0.0-0.4-0.8-0.4-0.4;0.5;0.1;0.0;0.0;0.4;0.8;0.4;0.4
run.sh;config_sz2150.xml;sz2150;output/0.5-0.1-0.0-0.0-0.4-0.8-0.4-0.2;0.5;0.1;0.0;0.0;0.4;0.8;0.4;0.2
run.sh;config_sz2151.xml;sz2151;output/0.5-0.1-0.0-0.0-0.4-0.8-0.2-0.4;0.5;0.1;0.0;0.0;0.4;0.8;0.2;0.4
run.sh;config_sz2152.xml;sz2152;output/0.5-0.1-0.0-0.0-0.4-0.8-0.2-0.2;0.5;0.1;0.0;0.0;0.4;0.8;0.2;0.2
run.sh;config_sz2153.xml;sz2153;output/0.5-0.1-0.0-0.0-0.2-0.6-0.4-0.4;0.5;0.1;0.0;0.0;0.2;0.6;0.4;0.4
run.sh;config_sz2154.xml;sz2154;output/0.5-0.1-0.0-0.0-0.2-0.6-0.4-0.2;0.5;0.1;0.0;0.0;0.2;0.6;0.4;0.2
run.sh;config_sz2155.xml;sz2155;output/0.5-0.1-0.0-0.0-0.2-0.6-0.2-0.4;0.5;0.1;0.0;0.0;0.2;0.6;0.2;0.4
run.sh;config_sz2156.xml;sz2156;output/0.5-0.1-0.0-0.0-0.2-0.6-0.2-0.2;0.5;0.1;0.0;0.0;0.2;0.6;0.2;0.2
run.sh;config_sz2157.xml;sz2157;output/0.5-0.1-0.0-0.0-0.2-0.8-0.4-0.4;0.5;0.1;0.0;0.0;0.2;0.8;0.4;0.4
run.sh;config_sz2158.xml;sz2158;output/0.5-0.1-0.0-0.0-0.2-0.8-0.4-0.2;0.5;0.1;0.0;0.0;0.2;0.8;0.4;0.2
run.sh;config_sz2159.xml;sz2159;output/0.5-0.1-0.0-0.0-0.2-0.8-0.2-0.4;0.5;0.1;0.0;0.0;0.2;0.8;0.2;0.4
run.sh;config_sz2160.xml;sz2160;output/0.5-0.1-0.0-0.0-0.2-0.8-0.2-0.2;0.5;0.1;0.0;0.0;0.2;0.8;0.2;0.2
run.sh;config_sz2161.xml;sz2161;output/0.1-1.0-1.0-1.0-0.4-0.6-0.4-0.4;0.1;1.0;1.0;1.0;0.4;0.6;0.4;0.4
run.sh;config_sz2162.xml;sz2162;output/0.1-1.0-1.0-1.0-0.4-0.6-0.4-0.2;0.1;1.0;1.0;1.0;0.4;0.6;0.4;0.2
run.sh;config_sz2163.xml;sz2163;output/0.1-1.0-1.0-1.0-0.4-0.6-0.2-0.4;0.1;1.0;1.0;1.0;0.4;0.6;0.2;0.4
run.sh;config_sz2164.xml;sz2164;output/0.1-1.0-1.0-1.0-0.4-0.6-0.2-0.2;0.1;1.0;1.0;1.0;0.4;0.6;0.2;0.2
run.sh;config_sz2165.xml;sz2165;output/0.1-1.0-1.0-1.0-0.4-0.8-0.4-0.4;0.1;1.0;1.0;1.0;0.4;0.8;0.4;0.4
run.sh;config_sz2166.xml;sz2166;output/0.1-1.0-1.0-1.0-0.4-0.8-0.4-0.2;0.1;1.0;1.0;1.0;0.4;0.8;0.4;0.2
run.sh;config_sz2167.xml;sz2167;output/0.1-1.0-1.0-1.0-0.4-0.8-0.2-0.4;0.1;1.0;1.0;1.0;0.4;0.8;0.2;0.4
run.sh;config_sz2168.xml;sz2168;output/0.1-1.0-1.0-1.0-0.4-0.8-0.2-0.2;0.1;1.0;1.0;1.0;0.4;0.8;0.2;0.2
run.sh;config_sz2169.xml;sz2169;output/0.1-1.0-1.0-1.0-0.2-0.6-0.4-0.4;0.1;1.0;1.0;1.0;0.2;0.6;0.4;0.4
run.sh;config_sz2170.xml;sz2170;output/0.1-1.0-1.0-1.0-0.2-0.6-0.4-0.2;0.1;1.0;1.0;1.0;0.2;0.6;0.4;0.2
run.sh;config_sz2171.xml;sz2171;output/0.1-1.0-1.0-1.0-0.2-0.6-0.2-0.4;0.1;1.0;1.0;1.0;0.2;0.6;0.2;0.4
run.sh;config_sz2172.xml;sz2172;output/0.1-1.0-1.0-1.0-0.2-0.6-0.2-0.2;0.1;1.0;1.0;1.0;0.2;0.6;0.2;0.2
run.sh;config_sz2173.xml;sz2173;output/0.1-1.0-1.0-1.0-0.2-0.8-0.4-0.4;0.1;1.0;1.0;1.0;0.2;0.8;0.4;0.4
run.sh;config_sz2174.xml;sz2174;output/0.1-1.0-1.0-1.0-0.2-0.8-0.4-0.2;0.1;1.0;1.0;1.0;0.2;0.8;0.4;0.2
run.sh;config_sz2175.xml;sz2175;output/0.1-1.0-1.0-1.0-0.2-0.8-0.2-0.4;0.1;1.0;1.0;1.0;0.2;0.8;0.2;0.4
run.sh;config_sz2176.xml;sz2176;output/0.1-1.0-1.0-1.0-0.2-0.8-0.2-0.2;0.1;1.0;1.0;1.0;0.2;0.8;0.2;0.2
run.sh;config_sz2177.xml;sz2177;output/0.1-1.0-1.0-0.5-0.4-0.6-0.4-0.4;0.1;1.0;1.0;0.5;0.4;0.6;0.4;0.4
run.sh;config_sz2178.xml;sz2178;output/0.1-1.0-1.0-0.5-0.4-0.6-0.4-0.2;0.1;1.0;1.0;0.5;0.4;0.6;0.4;0.2
run.sh;config_sz2179.xml;sz2179;output/0.1-1.0-1.0-0.5-0.4-0.6-0.2-0.4;0.1;1.0;1.0;0.5;0.4;0.6;0.2;0.4
run.sh;config_sz2180.xml;sz2180;output/0.1-1.0-1.0-0.5-0.4-0.6-0.2-0.2;0.1;1.0;1.0;0.5;0.4;0.6;0.2;0.2
run.sh;config_sz2181.xml;sz2181;output/0.1-1.0-1.0-0.5-0.4-0.8-0.4-0.4;0.1;1.0;1.0;0.5;0.4;0.8;0.4;0.4
run.sh;config_sz2182.xml;sz2182;output/0.1-1.0-1.0-0.5-0.4-0.8-0.4-0.2;0.1;1.0;1.0;0.5;0.4;0.8;0.4;0.2
run.sh;config_sz2183.xml;sz2183;output/0.1-1.0-1.0-0.5-0.4-0.8-0.2-0.4;0.1;1.0;1.0;0.5;0.4;0.8;0.2;0.4
run.sh;config_sz2184.xml;sz2184;output/0.1-1.0-1.0-0.5-0.4-0.8-0.2-0.2;0.1;1.0;1.0;0.5;0.4;0.8;0.2;0.2
run.sh;config_sz2185.xml;sz2185;output/0.1-1.0-1.0-0.5-0.2-0.6-0.4-0.4;0.1;1.0;1.0;0.5;0.2;0.6;0.4;0.4
run.sh;config_sz2186.xml;sz2186;output/0.1-1.0-1.0-0.5-0.2-0.6-0.4-0.2;0.1;1.0;1.0;0.5;0.2;0.6;0.4;0.2
run.sh;config_sz2187.xml;sz2187;output/0.1-1.0-1.0-0.5-0.2-0.6-0.2-0.4;0.1;1.0;1.0;0.5;0.2;0.6;0.2;0.4
