id,x,y,infectedButNotContagious,contagious,showingSymptoms,seriouslySick,critical,recovered
202322401,4586913,5823637,33,37,39,0,0,49
176149401,4592574,5810779,0,0,0,0,0,0
361977801,4587577,5821823,21,25,27,0,0,37
472130701,4621541,5710344,38,42,44,0,0,54
323959801,4593441,5829666,17,21,23,0,0,33
284152401,4607892,5820800,17,21,23,0,0,33
136876101,4588464,5807048,13,17,19,0,0,29
127299801,4515640,5828997,0,0,0,0,0,0
411076501,4593179,5819994,21,25,27,0,0,37
424352901,4601771,5827521,17,21,23,0,0,33
122192301,4640209,5744371,38,42,44,0,0,54
296944601,4591777,5811864,17,21,23,0,0,33
222575701,4596678,5816932,21,25,27,0,0,37
298088701,4610033,5822277,0,0,0,0,0,0
187975901,4600047,5830811,0,0,0,0,0,0
57124701,4622846,5857215,13,17,0,0,0,29
343217101,4596462,5821178,21,25,0,0,0,37
439423901,4587470,5827558,0,0,0,0,0,0
433308001,4586170,5813409,21,25,27,0,0,37
235510101,4596290,5819177,17,21,23,0,0,33
154491901,4625016,5812940,17,21,0,0,0,33
387124701,4601733,5823616,17,21,23,0,0,33
383518201,4603021,5820976,21,25,27,0,0,37
346767601,4598284,5818062,21,25,27,0,0,37
147865001,4571502,5826833,0,0,0,0,0,0
102304001,4607459,5904282,0,0,0,0,0,0
245089601,4581273,5824514,17,21,23,0,0,33
53114301,4559307,5830190,29,33,35,0,0,45
353926001,4592099,5826473,29,33,35,0,0,45
89475501,4577009,5805627,33,37,39,43,0,56
406736801,4596678,5807162,0,0,0,0,0,0
431651701,4588600,5827423,25,29,0,0,0,41
85507201,4574287,5805035,22,26,28,0,0,38
256296701,4595171,5828976,0,0,0,0,0,0
19747801,4518348,5906624,42,46,48,0,0,58
147335001,4573877,5825547,0,0,0,0,0,0
16902701,4610053,5804844,17,21,23,0,0,33
314653501,4591296,5817443,17,21,23,0,0,33
93780801,4571225,5813335,0,0,0,0,0,0
66402201,4603319,5836280,21,25,27,0,0,37
17186701,4611793,5801391,25,29,31,0,0,41
442423701,4600626,5813721,25,29,31,0,0,41
357225801,4602277,5826722,21,25,0,0,0,37
273089201,4603738,5828686,17,21,23,0,0,33
273000001,4589576,5822228,21,25,27,0,0,37
8978901,4652419,5883231,25,29,0,0,0,41
437762501,4595617,5820110,21,25,27,0,0,37
326673701,4588190,5832702,0,0,0,0,0,0
393504101,4592017,5817692,21,25,27,0,0,37
449837001,4584888,5812840,0,0,0,0,0,0
128862501,4662132,5742375,47,51,0,0,0,63
264187201,4594957,5811232,25,29,31,0,0,41
381736701,4608887,5814530,25,29,31,0,0,41
409753401,4597919,5816828,0,0,0,0,0,0
254989201,4601605,5827077,21,25,27,0,0,37
95969601,4597136,5740384,0,0,0,0,0,0
135056501,4660547,5736592,25,29,0,0,0,41
414688701,4587665,5812004,0,0,0,0,0,0
76294801,4615988,5716239,0,0,0,0,0,0
16911001,4611044,5803112,21,25,27,0,0,37
450161701,4598412,5814741,17,21,0,0,0,33
316117601,4597621,5816282,21,25,0,0,0,37
246730701,4596678,5822583,17,21,0,0,0,33
235209101,4600611,5836123,25,29,31,0,0,41
229980101,4600328,5811006,0,0,0,0,0,0
188160301,4598299,5812522,21,25,27,0,0,37
168462501,4681081,5770111,0,0,0,0,0,0
113890901,4620281,5700249,50,54,56,0,0,66
81807901,4570064,5807078,25,29,31,35,0,48
309982201,4591771,5820085,21,25,27,0,0,37
209825401,4584306,5820067,17,21,23,0,0,33
251335201,4586269,5813284,13,17,19,0,0,29
72737801,4617508,5860848,26,30,0,0,0,42
115681001,4619360,5819686,0,0,0,0,0,0
324058001,4602806,5808788,21,25,27,0,0,37
385551501,4586615,5834470,0,0,0,0,0,0
22050501,4490520,5883443,25,29,31,0,0,41
394372001,4588914,5815276,25,29,31,0,0,41
355461401,4587914,5828550,0,0,0,0,0,0
430212901,4591560,5815486,0,0,0,0,0,0
364561801,4588933,5810276,0,0,0,0,0,0
36294601,4582583,5798370,0,0,0,0,0,0
336598001,4589252,5822217,25,29,31,35,0,48
283650501,4600291,5819783,17,21,23,0,0,33
440887401,4585536,5821714,21,25,27,0,0,37
378053101,4591744,5819359,21,25,0,0,0,37
357633701,4591102,5827524,18,22,24,0,0,34
34612001,4647857,5745796,41,45,47,0,0,57
206615701,4597781,5815555,17,21,0,0,0,33
238542001,4602788,5809163,21,25,27,0,0,37
132170201,4665339,5739318,34,38,40,0,0,50
162733801,4535443,5805239,30,34,36,0,0,46
246387901,4587583,5816600,17,21,23,0,0,33
27122201,4579533,5772231,0,0,0,0,0,0
251662301,4600008,5819187,21,25,27,0,0,37
103044501,4642597,5715124,0,0,0,0,0,0
338866801,4594169,5812095,17,21,23,0,0,33
462708101,4549091,5897954,0,0,0,0,0,0
401376501,4606888,5825260,0,0,0,0,0,0
171170801,4554519,5867800,33,37,39,0,0,49
46274701,4684073,5760809,33,37,39,0,0,49
421498401,4584588,5810766,17,21,23,0,0,33
399894801,4609649,5818857,25,29,31,0,0,41
114294301,4578242,5875490,0,0,0,0,0,0
203674801,4587743,5828081,21,25,27,0,0,37
111071501,4674145,5803004,21,25,0,0,0,37
415314701,4589435,5818328,0,0,0,0,0,0
176238701,4577628,5813508,21,25,27,0,0,37
483369901,4563554,5797023,26,30,0,0,0,42
462835501,4543263,5876028,34,38,40,0,0,50
442239901,4605384,5820703,21,25,27,0,0,37
441031201,4591991,5823216,17,21,23,0,0,33
365946101,4590224,5827779,21,25,27,0,0,37
137732201,4587846,5807383,17,21,0,0,0,33
310103501,4599424,5819017,0,0,0,0,0,0
413197101,4594418,5819712,0,0,0,0,0,0
255083301,4585214,5821423,21,25,27,0,0,37
453306601,4681879,5781233,25,29,31,0,0,41
472039801,4621892,5708091,45,49,51,65,56,68
359403901,4578373,5814398,17,21,0,0,0,33
429626601,4592037,5823902,21,25,27,0,0,37
471287501,4621820,5708294,41,45,47,0,0,57
419863601,4612143,5806275,21,25,27,0,0,37
208654601,4599697,5821528,0,0,0,0,0,0
314411601,4593135,5824362,21,25,27,0,0,37
399087001,4588153,5817410,25,29,31,0,0,41
297739001,4605542,5827293,0,0,0,0,0,0
310407701,4608230,5821907,25,29,31,0,0,41
413958801,4577004,5822330,21,25,27,41,32,44
17697801,4611541,5801872,21,25,27,0,0,37
256802601,4596581,5815595,18,22,24,0,0,34
22359901,4490325,5882193,34,38,40,0,0,50
113236701,4674036,5803716,25,29,0,0,0,41
251764801,4579742,5824473,0,0,0,0,0,0
47694401,4685063,5765583,33,37,39,0,0,49
439865601,4599030,5817784,0,0,0,0,0,0
289080601,4601328,5823372,22,26,28,0,0,38
152574001,4615584,5817554,25,29,31,0,0,41
168789701,4650147,5815718,36,40,42,0,0,52
396452001,4592304,5830500,21,25,27,0,0,37
423712201,4588102,5816584,21,25,27,0,0,37
290683501,4600485,5826343,21,25,27,0,0,37
36976501,4587208,5794737,29,33,35,0,0,45
432801601,4595090,5809240,0,0,0,0,0,0
389379401,4592551,5824177,0,0,0,0,0,0
112173601,4674336,5800908,22,26,28,0,0,38
376903601,4578447,5822827,13,17,19,0,0,29
318512301,4600375,5820113,0,0,0,0,0,0
86945601,4565974,5809726,29,33,0,0,0,45
85804501,4576972,5804116,25,29,31,0,0,41
327940201,4599918,5811152,21,25,27,0,0,37
446567701,4595544,5819106,17,21,0,0,0,33
6724601,4654055,5883733,17,21,23,0,0,33
300248501,4598516,5818196,21,25,27,0,0,37
221471201,4598350,5816455,25,29,31,0,0,41
62634001,4624439,5882307,0,0,0,0,0,0
108877101,4674036,5803716,21,25,27,0,0,37
101840301,4629506,5830448,0,0,0,0,0,0
332306001,4584807,5811617,25,29,31,0,0,41
86049601,4574409,5807096,29,33,0,0,0,45
360100701,4600654,5820653,25,29,31,0,0,41
159781601,4537249,5807178,0,0,0,0,0,0
443973201,4592304,5830500,17,21,23,0,0,33
336057101,4603916,5820780,25,29,31,0,0,41
237485401,4592067,5813337,0,0,0,0,0,0
410634201,4577722,5822047,13,17,19,0,0,29
445026001,4594335,5825879,21,25,0,0,0,37
335815201,4597802,5815455,21,25,27,0,0,37
428596401,4578158,5825546,17,21,23,0,0,33
423838601,4599600,5812833,25,29,0,0,0,41
454820401,4677614,5780630,18,22,24,0,0,34
57281401,4616294,5857698,17,21,23,0,0,33
181218401,4601241,5831972,21,25,27,0,0,37
56179201,4611472,5795142,21,25,27,0,0,37
491015101,4673804,5763507,29,33,0,0,0,45
426052701,4577996,5822917,21,25,27,0,0,37
480393501,4633892,5749694,29,33,35,0,0,45
251025901,4595694,5817927,17,21,23,0,0,33
184180801,4588741,5828590,25,29,31,0,0,41
352226801,4590927,5821001,17,21,0,0,0,33
231840701,4591624,5827463,0,0,0,0,0,0
430416301,4590236,5818808,21,25,27,0,0,37
414802701,4590835,5816185,25,29,31,0,0,41
72608901,4617854,5861046,34,38,40,0,0,50
425310701,4608697,5814599,26,30,0,0,0,42
340368201,4593407,5813246,0,0,0,0,0,0
4667701,4598951,5808268,21,25,27,0,0,37
284942801,4580230,5822336,21,25,27,0,0,37
332428201,4585825,5821636,17,21,0,0,0,33
130294301,4660448,5740559,38,42,44,0,0,54
402360601,4582898,5820784,21,25,27,0,0,37
473132601,4639986,5806955,25,29,31,45,36,48
456700101,4581717,5808108,17,21,23,0,0,33
340022901,4600486,5818733,21,25,27,0,0,37
372510701,4587337,5833488,0,0,0,0,0,0
279488401,4587374,5816087,17,21,23,27,0,40
472274601,4622286,5705682,53,57,59,0,0,69
454202101,4682827,5785121,25,29,31,0,0,41
415158201,4596291,5824372,21,25,27,0,0,37
280581301,4577601,5823309,21,25,0,0,0,37
483660201,4566844,5803757,25,29,31,0,0,41
66757601,4605479,5837571,25,29,0,0,0,41
122170701,4644140,5742401,0,0,0,0,0,0
411648601,4588228,5828975,25,29,31,0,0,41
318909001,4601734,5827764,17,21,0,0,0,33
309062901,4597737,5815763,17,21,23,0,0,33
184800801,4607028,5824987,0,0,0,0,0,0
458486101,4545664,5814710,33,37,0,0,0,49
317412601,4604100,5829182,21,25,27,0,0,37
294638001,4608570,5824638,17,21,23,0,0,33
490751501,4584231,5787527,42,46,48,0,0,58
305192401,4580089,5820258,17,21,23,0,0,33
417918401,4591128,5830173,0,0,0,0,0,0
264386201,4578453,5822189,25,29,31,0,0,41
186680301,4587271,5820738,21,25,27,0,0,37
54210801,4616533,5797776,25,29,0,0,0,41
348300501,4586963,5815023,26,30,0,0,0,42
41277301,4618811,5911069,33,37,39,0,0,49
435199201,4595826,5820230,0,0,0,0,0,0
95899201,4611263,5823999,0,0,0,0,0,0
37346401,4584428,5798739,19,23,25,0,0,35
27049401,4579832,5774263,0,0,0,0,0,0
103419401,4638552,5711163,33,37,39,0,0,49
144476801,4583819,5850381,25,29,0,0,0,41
47308501,4684249,5761497,0,0,0,0,0,0
451814601,4580559,5845192,25,29,31,0,0,41
134735801,4662253,5734431,37,41,0,0,0,53
289183801,4599053,5823096,0,0,0,0,0,0
178707701,4599729,5827296,21,25,0,0,0,37
293073801,4589903,5818872,13,17,19,0,0,29
200265601,4588611,5826985,0,0,0,0,0,0
322478401,4602926,5826175,17,21,0,0,0,33
83621101,4571237,5813533,0,0,0,0,0,0
147398901,4573733,5827237,29,33,35,0,0,45
390469601,4577601,5823309,17,21,23,0,0,33
414357401,4596581,5813087,0,0,0,0,0,0
363971301,4583522,5820260,0,0,0,0,0,0
314806101,4594503,5812103,21,25,27,0,0,37
419181901,4582982,5811726,17,21,23,0,0,33
22759101,4490687,5882014,45,49,51,0,0,61
173521001,4580718,5824171,17,21,23,37,28,40
370083301,4595131,5824848,29,33,35,0,0,45
382153601,4606365,5825717,21,25,27,0,0,37
277247101,4587471,5813545,0,0,0,0,0,0
174107301,4616119,5811511,21,25,27,0,0,37
264548201,4594971,5821351,21,25,27,0,0,37
199046801,4608498,5823301,21,25,27,0,0,37
355360301,4598610,5820547,17,21,23,0,0,33
312722901,4607282,5825184,0,0,0,0,0,0
129638101,4665339,5739318,35,39,41,0,0,51
43770601,4600820,5771401,0,0,0,0,0,0
481517901,4618362,5807734,29,33,0,0,0,45
245725301,4593802,5809838,0,0,0,0,0,0
95543101,4611050,5824063,21,25,0,0,0,37
401466001,4576430,5816180,21,25,27,0,0,37
71283101,4650701,5823995,0,0,0,0,0,0
479197201,4635710,5742525,0,0,0,0,0,0
469368201,4560294,5847292,34,38,40,0,0,50
294008001,4585862,5820176,25,29,31,0,0,41
178294201,4610862,5821284,0,0,0,0,0,0
123680201,4609586,5722542,0,0,0,0,0,0
10217001,4609310,5801915,17,21,23,0,0,33
85712701,4575080,5807828,25,29,31,0,0,41
398154301,4604211,5817129,0,0,0,0,0,0
381092301,4590469,5822805,19,23,25,0,0,35
13817601,4648007,5742111,0,0,0,0,0,0
115506701,4619795,5822642,29,33,35,0,0,45
28297901,4610765,5805082,17,21,0,0,0,33
349108701,4591748,5813996,25,29,31,0,0,41
37640501,4586338,5796884,0,0,0,0,0,0
468441901,4512542,5887043,0,0,0,0,0,0
390257201,4598587,5817588,21,25,27,0,0,37
374084101,4593471,5825398,21,25,0,0,0,37
309446101,4594618,5822162,21,25,27,0,0,37
340455801,4587950,5821053,17,21,23,0,0,33
200296401,4592889,5810767,25,29,31,0,0,41
31705701,4606072,5838957,21,25,27,0,0,37
376603401,4589708,5830927,17,21,23,0,0,33
283482501,4602360,5828008,25,29,31,0,0,41
217882001,4598107,5821181,21,25,27,0,0,37
365517701,4592014,5817658,13,17,0,0,0,29
57599701,4616089,5856566,25,29,31,0,0,41
364665501,4602893,5812957,25,29,31,0,0,41
420156501,4597842,5821066,25,29,0,0,0,41
444203801,4598111,5824903,21,25,27,0,0,37
431549801,4590075,5817126,21,25,27,0,0,37
301342401,4598204,5818127,21,25,27,0,0,37
305964001,4593802,5821510,21,25,0,0,0,37
184513601,4590995,5824898,21,25,27,0,0,37
155276501,4526339,5846287,0,0,0,0,0,0
212904301,4595809,5825493,17,21,23,0,0,33
253358101,4597187,5814843,21,25,27,0,0,37
467146101,4650570,5719577,22,26,28,0,0,38
297518501,4598296,5819043,21,25,27,0,0,37
429313501,4577874,5823347,18,22,24,0,0,34
147971701,4573939,5824469,29,33,35,39,0,52
86775601,4570021,5806531,25,29,31,0,0,41
79087701,4613349,5823684,37,41,0,0,0,53
369860301,4599766,5823108,25,29,31,0,0,41
451799901,4580559,5845192,25,29,31,0,0,41
398296801,4596832,5817321,21,25,27,0,0,37
77067001,4618920,5721187,46,50,0,0,0,62
487655201,4536643,5815762,37,41,0,0,0,53
100438401,4625386,5824003,21,25,27,0,0,37
472602901,4640580,5806995,25,29,31,0,0,41
228533001,4606588,5822604,0,0,0,0,0,0
303251801,4581512,5822432,29,33,35,0,0,45
469419101,4550962,5843271,35,39,41,0,0,51
388332601,4608869,5824819,29,33,35,0,0,45
79780401,4615719,5822307,22,26,28,0,0,38
62938601,4606339,5702869,33,37,39,0,0,49
392374201,4585500,5824640,17,21,23,0,0,33
388530801,4577314,5824844,0,0,0,0,0,0
387977801,4594169,5812095,21,25,0,0,0,37
372093801,4592251,5825540,21,25,0,0,0,37
31935501,4604587,5839338,21,25,27,0,0,37
289954301,4602668,5826881,0,0,0,0,0,0
102065601,4621867,5721441,0,0,0,0,0,0
22802001,4492160,5892383,0,0,0,0,0,0
395741001,4597184,5817547,0,0,0,0,0,0
64211801,4620489,5816187,29,33,35,0,0,45
199221201,4594752,5822892,21,25,0,0,0,37
77186001,4618275,5721975,55,59,61,0,0,71
157480501,4555325,5767027,25,29,31,0,0,41
110921401,4671503,5802308,26,30,32,0,0,42
482978201,4568354,5802168,21,25,27,31,0,44
303039601,4581643,5826516,21,25,27,0,0,37
295786301,4596481,5819393,0,0,0,0,0,0
133547001,4661790,5740040,42,46,48,0,0,58
110049801,4666609,5795915,26,30,32,0,0,42
370376801,4597970,5818676,25,29,31,0,0,41
271138601,4593511,5829671,21,25,27,0,0,37
294345901,4588216,5821515,21,25,0,0,0,37
136024401,4663500,5736264,37,41,43,0,0,53
212183601,4599710,5825546,21,25,0,0,0,37
149553001,4572317,5828670,29,33,35,0,0,45
398723801,4597241,5812971,21,25,27,0,0,37
283807501,4590298,5816446,13,17,19,0,0,29
86300401,4572258,5814556,25,29,31,0,0,41
267288601,4583814,5822320,17,21,23,0,0,33
139243901,4643024,5858866,0,0,0,0,0,0
479554601,4632810,5749611,0,0,0,0,0,0
445838601,4594646,5827758,0,0,0,0,0,0
175955001,4587568,5817188,0,0,0,0,0,0
398612401,4599820,5811650,17,21,23,0,0,33
270169901,4600096,5818973,21,25,0,0,0,37
257194101,4587655,5816320,25,29,31,0,0,41
67462201,4680391,5739125,45,49,51,0,0,61
206157501,4594851,5818965,21,25,27,0,0,37
425364801,4598352,5811138,21,25,27,0,0,37
422414501,4587494,5821152,17,21,23,27,0,40
433497801,4583676,5820508,25,29,0,0,0,41
361526801,4589538,5813468,17,21,23,0,0,33
375382001,4590494,5820111,21,25,27,0,0,37
376695301,4594261,5826260,37,41,43,0,0,53
186640801,4593872,5825202,17,21,23,0,0,33
127415201,4661276,5740783,41,45,0,0,0,57
254855901,4598993,5817260,21,25,0,0,0,37
49757401,4614489,5830923,0,0,0,0,0,0
183088801,4579227,5822083,0,0,0,0,0,0
409079701,4580968,5824253,17,21,23,0,0,33
132750501,4662488,5733891,45,49,51,0,0,61
173600001,4593210,5818363,25,29,31,0,0,41
315905101,4607465,5825054,17,21,0,0,0,33
9087301,4652729,5891583,29,33,35,0,0,45
99884901,4627313,5828174,18,22,24,0,0,34
9753701,4604599,5700594,45,49,51,0,0,61
434282401,4604361,5824994,21,25,0,0,0,37
330966501,4592905,5824576,25,29,31,0,0,41
276217701,4604035,5811226,21,25,27,0,0,37
119351701,4615417,5825767,0,0,0,0,0,0
280220001,4590123,5831148,13,17,19,0,0,29
126281101,4617994,5814967,0,0,0,0,0,0
421784501,4608720,5823266,29,33,35,0,0,45
229700101,4605555,5810734,0,0,0,0,0,0
434850001,4595588,5823170,21,25,27,0,0,37
150087101,4585794,5842253,29,33,35,49,40,52
392081001,4588913,5820331,0,0,0,0,0,0
306379101,4603936,5822099,17,21,23,0,0,33
278597501,4584914,5822728,21,25,27,0,0,37
441239301,4582497,5825049,25,29,31,0,0,41
437790401,4594433,5820893,25,29,31,0,0,41
313383701,4587694,5823471,21,25,27,0,0,37
309221001,4596082,5824060,17,21,23,0,0,33
306652801,4598157,5819528,25,29,31,0,0,41
98497401,4653883,5831061,0,0,0,0,0,0
102015201,4524393,5846876,0,0,0,0,0,0
72012101,4610258,5760818,0,0,0,0,0,0
324103701,4602338,5835924,0,0,0,0,0,0
358641401,4600368,5835739,21,25,27,31,0,44
336899601,4601072,5812234,17,21,23,0,0,33
437589101,4599632,5817025,25,29,31,0,0,41
296430301,4607033,5827044,21,25,27,0,0,37
400914501,4596645,5808923,0,0,0,0,0,0
43915901,4632703,5896350,0,0,0,0,0,0
433091101,4594867,5826784,17,21,23,0,0,33
270476901,4587374,5816087,17,21,0,0,0,33
63326301,4604686,5706021,37,41,43,0,0,53
436194001,4602757,5808602,22,26,28,0,0,38
227769401,4589799,5810558,25,29,0,0,0,41
121951201,4643361,5740783,42,46,48,0,0,58
117030501,4594486,5837706,25,29,31,0,0,41
125408701,4581879,5806710,21,25,27,0,0,37
89478801,4577299,5806268,21,25,0,0,0,37
238606501,4608389,5817443,21,25,0,0,0,37
458190701,4548125,5800626,0,0,0,0,0,0
170565301,4553768,5862020,34,38,40,0,0,50
405194601,4595166,5823517,22,26,28,0,0,38
79147201,4616381,5821672,25,29,0,0,0,41
151778701,4585774,5843682,21,25,27,0,0,37
278937401,4591430,5823070,0,0,0,0,0,0
226680101,4602360,5828008,25,29,0,0,0,41
424348701,4606743,5813917,21,25,27,0,0,37
12934701,4637809,5770305,0,0,0,0,0,0
45951301,4597780,5799963,25,29,31,0,0,41
415864401,4592609,5820017,21,25,27,0,0,37
413435601,4607613,5822467,21,25,27,0,0,37
246593101,4592351,5821854,21,25,27,0,0,37
229948301,4584536,5813080,0,0,0,0,0,0
201691101,4588965,5823735,21,25,27,31,0,44
483246401,4568375,5802233,21,25,27,0,0,37
90863401,4565708,5814352,25,29,31,0,0,41
152929001,4616427,5815841,0,0,0,0,0,0
291029901,4598193,5830144,21,25,27,0,0,37
363507201,4600770,5819962,25,29,31,0,0,41
270841101,4590341,5818579,13,17,19,0,0,29
395144501,4603294,5825931,21,25,27,0,0,37
391727801,4591538,5831908,0,0,0,0,0,0
468533101,4512291,5892170,46,50,0,0,0,62
463952601,4635110,5736465,53,57,59,0,0,69
189479401,4583787,5812084,0,0,0,0,0,0
104581601,4643356,5709810,34,38,40,0,0,50
448851101,4598851,5817377,21,25,27,31,0,44
402875701,4593471,5825398,25,29,31,0,0,41
302963701,4598636,5816945,17,21,23,0,0,33
264073101,4609603,5816487,29,33,35,0,0,45
231005901,4592633,5808788,0,0,0,0,0,0
175570801,4602806,5808788,21,25,27,31,0,44
95805801,4612234,5823387,32,36,38,0,0,48
28893101,4602661,5858207,17,21,0,0,0,33
397263101,4580565,5821778,21,25,27,0,0,37
356571001,4588555,5820967,17,21,23,0,0,33
86012201,4569660,5815165,21,25,27,0,0,37
425062301,4599873,5817802,21,25,0,0,0,37
171540001,4556398,5864813,33,37,39,0,0,49
61608601,4633479,5880188,37,41,43,0,0,53
457334801,4582822,5809660,21,25,27,0,0,37
300723001,4604465,5816679,25,29,31,0,0,41
181796501,4597876,5817336,21,25,27,0,0,37
179239101,4592544,5819751,21,25,27,0,0,37
53365101,4549009,5837406,0,0,0,0,0,0
429424501,4595175,5810640,25,29,31,0,0,41
116263801,4593250,5834289,17,21,23,0,0,33
43306601,4680023,5723225,34,38,0,0,0,50
278582501,4602452,5826746,13,17,19,23,0,36
289761901,4597593,5818542,21,25,0,0,0,37
159997101,4537452,5807544,0,0,0,0,0,0
137566201,4586004,5808507,28,32,34,0,0,44
273900301,4580565,5821778,21,25,0,0,0,37
365236401,4582617,5823214,21,25,27,31,0,44
140256801,4577714,5842151,0,0,0,0,0,0
131203201,4663500,5736264,37,41,43,0,0,53
15690001,4605600,5830848,21,25,27,0,0,37
478589001,4653898,5784962,0,0,0,0,0,0
350865701,4586551,5817505,25,29,31,0,0,41
467314901,4650650,5719487,0,0,0,0,0,0
374211601,4587929,5823638,17,21,0,0,0,33
416500201,4591369,5818428,0,0,0,0,0,0
61049201,4624653,5768078,0,0,0,0,0,0
424408701,4607392,5813856,25,29,31,0,0,41
280428701,4596714,5810028,0,0,0,0,0,0
176259201,4598636,5816945,17,21,23,0,0,33
199584001,4585705,5824826,17,21,23,0,0,33
422854601,4586189,5823223,0,0,0,0,0,0
431647201,4590906,5819502,21,25,0,0,0,37
425367201,4599619,5821584,0,0,0,0,0,0
422594901,4578035,5823884,21,25,27,0,0,37
258964901,4584413,5828010,0,0,0,0,0,0
106900301,4568154,5828586,38,42,0,0,0,54
466926701,4503686,5873281,0,0,0,0,0,0
432326101,4605161,5812965,0,0,0,0,0,0
430674901,4596753,5807597,25,29,0,0,0,41
403672701,4590437,5815563,17,21,23,0,0,33
299229801,4600567,5817068,21,25,0,0,0,37
292883801,4594177,5820268,13,17,19,23,0,36
285505701,4596015,5825277,25,29,31,0,0,41
240128201,4581766,5821757,13,17,19,33,24,36
283541801,4580455,5817333,21,25,27,0,0,37
194920701,4606306,5823963,0,0,0,0,0,0
220579101,4585036,5813684,14,18,20,0,0,30
427286801,4596449,5815315,25,29,31,0,0,41
392405501,4590534,5820412,17,21,23,27,0,40
194116001,4597357,5824327,0,0,0,0,0,0
77656601,4599812,5712035,0,0,0,0,0,0
151711201,4586924,5837793,25,29,31,0,0,41
16406401,4619062,5795775,21,25,27,0,0,37
258594301,4601633,5827420,17,21,0,0,0,33
364906301,4597744,5820834,0,0,0,0,0,0
62808401,4604980,5707505,50,54,0,0,0,66
53264301,4556515,5831593,37,41,43,0,0,53
418622301,4591511,5820494,17,21,0,0,0,33
51470501,4678409,5724956,42,46,0,0,0,58
105906301,4640904,5823848,33,37,39,43,0,56
290966601,4593506,5827765,21,25,27,0,0,37
446244001,4590115,5814971,17,21,23,0,0,33
411747201,4586218,5820851,0,0,0,0,0,0
346120501,4601442,5832326,0,0,0,0,0,0
257241801,4590752,5812244,21,25,27,0,0,37
206485901,4592366,5823123,21,25,0,0,0,37
150089701,4589467,5837911,29,33,35,0,0,45
394528201,4592106,5823316,21,25,0,0,0,37
75744001,4565180,5823712,0,0,0,0,0,0
444034301,4608842,5813568,21,25,27,0,0,37
472129501,4624442,5705028,37,41,43,0,0,53
357326601,4595631,5813297,0,0,0,0,0,0
18330701,4666406,5721148,41,45,47,0,0,57
264948501,4606202,5821531,25,29,31,0,0,41
72017901,4609937,5761059,0,0,0,0,0,0
141389801,4581603,5834910,25,29,31,0,0,41
105612201,4567159,5835947,25,29,31,0,0,41
339037201,4588861,5814780,25,29,31,0,0,41
265841501,4602126,5813647,0,0,0,0,0,0
418848101,4584425,5824486,25,29,31,0,0,41
437242001,4599319,5813373,22,26,28,0,0,38
376505501,4589662,5817442,21,25,27,31,0,44
414313901,4604685,5827280,21,25,27,0,0,37
393199601,4590075,5816938,17,21,23,0,0,33
475354601,4641281,5794876,37,41,43,0,0,53
440958701,4593445,5821836,17,21,23,0,0,33
364621201,4591213,5830311,17,21,23,0,0,33
403386301,4583493,5828887,0,0,0,0,0,0
406215101,4590459,5822384,0,0,0,0,0,0
94266201,4575428,5816083,0,0,0,0,0,0
428854501,4593929,5821128,25,29,31,0,0,41
129694601,4660636,5738090,0,0,0,0,0,0
393572101,4583402,5827739,0,0,0,0,0,0
53930501,4613700,5796069,29,33,0,0,0,45
363107101,4595168,5808446,0,0,0,0,0,0
10429401,4609310,5801915,17,21,23,0,0,33
419082401,4594361,5821568,14,18,20,0,0,30
448062401,4578549,5821565,21,25,27,0,0,37
399918201,4590504,5817926,17,21,23,0,0,33
56194301,4613700,5796069,30,34,36,40,0,53
320915101,4592946,5825757,0,0,0,0,0,0
9485201,4509040,5873897,0,0,0,0,0,0
297550601,4606235,5824764,21,25,27,0,0,37
263440701,4584707,5831092,0,0,0,0,0,0
40342101,4623199,5911355,33,37,39,0,0,49
409305601,4596813,5819693,17,21,23,0,0,33
458196201,4551346,5799219,0,0,0,0,0,0
347058701,4597335,5820144,0,0,0,0,0,0
278914801,4603209,5828674,18,22,24,0,0,34
262493301,4590724,5813653,0,0,0,0,0,0
208132301,4592498,5829994,17,21,23,0,0,33
131569801,4664621,5744132,0,0,0,0,0,0
389429401,4608842,5813568,0,0,0,0,0,0
227773701,4589632,5818024,13,17,19,0,0,29
95566701,4611421,5821529,0,0,0,0,0,0
135371201,4662041,5740478,33,37,39,0,0,49
409617801,4588348,5832207,0,0,0,0,0,0
416614701,4586755,5810870,0,0,0,0,0,0
71479301,4601191,5719566,38,42,44,0,0,54
334210601,4598064,5812124,0,0,0,0,0,0
384991801,4589822,5815312,17,21,23,0,0,33
41546701,4616978,5756985,0,0,0,0,0,0
152857201,4615599,5816636,0,0,0,0,0,0
30900401,4606721,5833780,21,25,27,0,0,37
464539101,4635886,5735950,0,0,0,0,0,0
264898601,4580531,5810911,0,0,0,0,0,0
455984601,4582826,5808690,0,0,0,0,0,0
206897201,4595051,5819729,25,29,31,0,0,41
169829101,4554430,5867893,37,41,43,0,0,53
447385201,4588669,5828529,21,25,27,0,0,37
136451101,4586717,5808243,0,0,0,0,0,0
200105901,4607556,5822042,0,0,0,0,0,0
442487401,4586394,5820687,17,21,23,0,0,33
188712401,4589005,5819377,19,23,25,0,0,35
442098401,4596786,5819628,21,25,27,0,0,37
247653401,4590432,5811360,0,0,0,0,0,0
149435801,4576242,5824849,0,0,0,0,0,0
260142401,4591753,5819199,0,0,0,0,0,0
